year,pci,location_code,export_value,hs_product_code
2012,-0.994513,DEU,48461272,1008
2013,-1.359856,DEU,61379680,1008
2014,-1.519876,DEU,49261720,1008
2015,-1.080202,DEU,35683196,1008
2016,-0.878293,DEU,29776592,1008
2017,-1.292615,DEU,33702724,1008
2018,-1.193629,DEU,31814478,1008
2019,-1.397531,DEU,29149112,1008
2020,-1.308646,DEU,36599852,1008
1995,-1.17616,GRC,361755,1008
1996,-1.066971,GRC,2424,1008
1997,-1.275093,GRC,2389,1008
1998,-1.35778,GRC,6977,1008
1999,-1.176755,GRC,210726,1008
2000,-0.906743,GRC,0,1008
2001,-1.446825,GRC,7531,1008
2002,-0.985373,GRC,30280,1008
2003,-1.479351,GRC,43211,1008
2004,-1.104024,GRC,30944,1008
2005,-1.045423,GRC,213536,1008
2006,-1.148064,GRC,75934,1008
2007,-0.864385,GRC,80122,1008
2008,-1.075928,GRC,586748,1008
2009,-0.704577,GRC,407384,1008
2010,-0.838058,GRC,267444,1008
2011,-0.739347,GRC,231716,1008
2012,-0.994513,GRC,549955,1008
2013,-1.359856,GRC,151111,1008
2014,-1.519876,GRC,443477,1008
2015,-1.080202,GRC,539125,1008
2016,-0.878293,GRC,561136,1008
2017,-1.292615,GRC,690432,1008
2018,-1.193629,GRC,823196,1008
2019,-1.397531,GRC,798415,1008
2020,-1.308646,GRC,940147,1008
1995,-0.517551,DEU,161891728,1101
1996,-0.742038,DEU,175195744,1101
1997,-1.051243,DEU,154428992,1101
1998,-1.037175,DEU,150401360,1101
1999,-0.978259,DEU,142622304,1101
2000,-1.104886,DEU,123969320,1101
2001,-1.2939,DEU,134987616,1101
2002,-1.270031,DEU,127231320,1101
2003,-1.294788,DEU,145609216,1101
2004,-1.370342,DEU,168854576,1101
2005,-1.460981,DEU,140512864,1101
2006,-1.357114,DEU,155870240,1101
2007,-1.347471,DEU,195214784,1101
2008,-1.582557,DEU,316101088,1101
2009,-1.372096,DEU,253587984,1101
2010,-1.25542,DEU,228173280,1101
2011,-1.404122,DEU,288261792,1101
2012,-1.14821,DEU,302651168,1101
2013,-1.185638,DEU,358537056,1101
2014,-1.322748,DEU,349636512,1101
2015,-1.440727,DEU,297833504,1101
2016,-1.23083,DEU,304275264,1101
2017,-1.286136,DEU,314455296,1101
2018,-1.408692,DEU,336988096,1101
2019,-1.220274,DEU,348435040,1101
2020,-0.978073,DEU,335102624,1101
1995,-0.517551,GRC,5325501,1101
1996,-0.742038,GRC,24328650,1101
1997,-1.051243,GRC,24053384,1101
1998,-1.037175,GRC,15933297,1101
1999,-0.978259,GRC,11947162,1101
2000,-1.104886,GRC,12950082,1101
2001,-1.2939,GRC,17761430,1101
2002,-1.270031,GRC,10871531,1101
2003,-1.294788,GRC,7205090,1101
2004,-1.370342,GRC,7493952,1101
2005,-1.460981,GRC,7380250,1101
2006,-1.357114,GRC,5951888,1101
2007,-1.347471,GRC,10958480,1101
2008,-1.582557,GRC,16120860,1101
2009,-1.372096,GRC,15522106,1101
2010,-1.25542,GRC,9319455,1101
2011,-1.404122,GRC,15080723,1101
2012,-1.14821,GRC,11237483,1101
2013,-1.185638,GRC,17315346,1101
2014,-1.322748,GRC,16360283,1101
2015,-1.440727,GRC,19246894,1101
2016,-1.23083,GRC,19370828,1101
2017,-1.286136,GRC,12807934,1101
2018,-1.408692,GRC,15053961,1101
2019,-1.220274,GRC,16403651,1101
2020,-0.978073,GRC,16089073,1101
1995,-1.323911,DEU,7075440,1102
1996,-1.449888,DEU,15264767,1102
1997,-1.37725,DEU,8733659,1102
1998,-1.352291,DEU,8744352,1102
1999,-1.372389,DEU,10244598,1102
2000,-1.3701,DEU,6876864,1102
2001,-1.451094,DEU,8450157,1102
2002,-1.569248,DEU,8137266,1102
2003,-1.382496,DEU,23022032,1102
2004,-1.465663,DEU,12933037,1102
2005,-1.41845,DEU,16940482,1102
2006,-1.611013,DEU,23018984,1102
2007,-1.363703,DEU,33148900,1102
2008,-1.442784,DEU,31197968,1102
2009,-1.473228,DEU,26303350,1102
2010,-1.234017,DEU,24529896,1102
2011,-1.184829,DEU,37355496,1102
2012,-1.242935,DEU,36083144,1102
2013,-1.2407,DEU,41990796,1102
2014,-1.340299,DEU,47215224,1102
2015,-1.239543,DEU,44698304,1102
2016,-1.142789,DEU,40783292,1102
2017,-1.06364,DEU,40922452,1102
2018,-1.176886,DEU,52141364,1102
2019,-1.413149,DEU,54877316,1102
2020,-1.387167,DEU,65305984,1102
1995,-1.323911,GRC,181099,1102
1996,-1.449888,GRC,394890,1102
1997,-1.37725,GRC,346376,1102
1998,-1.352291,GRC,188418,1102
1999,-1.372389,GRC,107083,1102
2000,-1.3701,GRC,395623,1102
2001,-1.451094,GRC,129640,1102
2002,-1.569248,GRC,112755,1102
2003,-1.382496,GRC,95498,1102
2004,-1.465663,GRC,189947,1102
2005,-1.41845,GRC,514979,1102
2006,-1.611013,GRC,640463,1102
2007,-1.363703,GRC,350173,1102
2008,-1.442784,GRC,914657,1102
2009,-1.473228,GRC,1269299,1102
2010,-1.234017,GRC,532776,1102
2011,-1.184829,GRC,310457,1102
2012,-1.242935,GRC,759916,1102
2013,-1.2407,GRC,820747,1102
2014,-1.340299,GRC,486267,1102
2015,-1.239543,GRC,500257,1102
2016,-1.142789,GRC,1112077,1102
2017,-1.06364,GRC,835669,1102
2018,-1.176886,GRC,938562,1102
2019,-1.413149,GRC,1390287,1102
2020,-1.387167,GRC,779967,1102
1995,-0.516774,DEU,36058760,1103
1996,-0.479012,DEU,25938778,1103
1997,-0.525545,DEU,23091090,1103
1998,-0.343289,DEU,23231688,1103
1999,-0.691439,DEU,21690198,1103
2000,-0.52672,DEU,17424460,1103
2001,-0.938065,DEU,17408790,1103
2002,-1.207357,DEU,23814534,1103
2003,-1.10447,DEU,27731932,1103
2004,-0.997758,DEU,32230274,1103
2005,-1.051582,DEU,25340758,1103
2006,-0.911838,DEU,42640736,1103
2007,-0.771224,DEU,50433216,1103
2008,-0.873271,DEU,60639364,1103
2009,-0.920879,DEU,40591508,1103
2010,-0.895489,DEU,36639124,1103
2011,-0.935191,DEU,34887420,1103
2012,-0.823433,DEU,43104868,1103
2013,-1.039384,DEU,45352672,1103
2014,-0.968391,DEU,43125560,1103
2015,-0.854424,DEU,38201596,1103
2016,-0.805786,DEU,37936332,1103
2017,-0.751135,DEU,45220796,1103
2018,-0.933563,DEU,32971794,1103
2019,-0.691841,DEU,30020896,1103
2020,-0.593235,DEU,37314916,1103
1995,-0.516774,GRC,2410776,1103
1996,-0.479012,GRC,1686995,1103
1997,-0.525545,GRC,1670409,1103
1998,-0.343289,GRC,1603263,1103
1999,-0.691439,GRC,1036612,1103
2000,-0.52672,GRC,774533,1103
2001,-0.938065,GRC,686586,1103
2002,-1.207357,GRC,1458614,1103
2003,-1.10447,GRC,971665,1103
2004,-0.997758,GRC,1298167,1103
2005,-1.051582,GRC,1072284,1103
2006,-0.911838,GRC,1284485,1103
2007,-0.771224,GRC,1689111,1103
2008,-0.873271,GRC,1725236,1103
2009,-0.920879,GRC,3602567,1103
2010,-0.895489,GRC,2562520,1103
2011,-0.935191,GRC,2058540,1103
2012,-0.823433,GRC,2313064,1103
2013,-1.039384,GRC,3295618,1103
2014,-0.968391,GRC,2739866,1103
2015,-0.854424,GRC,1638786,1103
2016,-0.805786,GRC,2381157,1103
2017,-0.751135,GRC,1818656,1103
2018,-0.933563,GRC,3013102,1103
2019,-0.691841,GRC,3313160,1103
2020,-0.593235,GRC,4081821,1103
1995,-0.990274,DEU,41015856,1104
1996,-0.87381,DEU,26622754,1104
1997,-0.822117,DEU,20322224,1104
1998,-0.525212,DEU,24176836,1104
1999,-0.53643,DEU,25235340,1104
2000,-0.667457,DEU,17804406,1104
2001,-0.515701,DEU,19593106,1104
2002,-0.51253,DEU,19815510,1104
2003,-0.651171,DEU,24818232,1104
2004,-0.80141,DEU,34051112,1104
2005,-0.603599,DEU,31436836,1104
2006,-0.371871,DEU,36083344,1104
2007,-0.702267,DEU,58361720,1104
2008,-0.685259,DEU,84010208,1104
2009,-0.75355,DEU,73630408,1104
2010,-0.704,DEU,77047040,1104
2011,-0.776984,DEU,105342736,1104
2012,-0.723918,DEU,112630456,1104
2013,-0.633641,DEU,135900800,1104
2014,-0.868881,DEU,154105440,1104
2015,-0.568645,DEU,138099024,1104
2016,-0.396901,DEU,140438224,1104
2017,-0.48509,DEU,149911792,1104
2018,-0.718391,DEU,158219744,1104
2019,-0.719864,DEU,163101856,1104
2020,-0.56536,DEU,177693664,1104
1995,-0.990274,GRC,2288288,1104
1996,-0.87381,GRC,717328,1104
1997,-0.822117,GRC,571790,1104
1998,-0.525212,GRC,51262,1104
1999,-0.53643,GRC,105229,1104
2000,-0.667457,GRC,68014,1104
2001,-0.515701,GRC,2109680,1104
2002,-0.51253,GRC,285454,1104
2003,-0.651171,GRC,26430,1104
2004,-0.80141,GRC,2235461,1104
2005,-0.603599,GRC,2842563,1104
2006,-0.371871,GRC,1855076,1104
2007,-0.702267,GRC,2196722,1104
2008,-0.685259,GRC,2748637,1104
2009,-0.75355,GRC,598302,1104
2010,-0.704,GRC,724405,1104
2011,-0.776984,GRC,246646,1104
2012,-0.723918,GRC,1543269,1104
2013,-0.633641,GRC,181197,1104
2014,-0.868881,GRC,555096,1104
2015,-0.568645,GRC,303214,1104
2016,-0.396901,GRC,327308,1104
2017,-0.48509,GRC,451299,1104
2018,-0.718391,GRC,420852,1104
2019,-0.719864,GRC,485234,1104
2020,-0.56536,GRC,601683,1104
1995,0.403459,DEU,30553588,1105
1996,0.911025,DEU,42935260,1105
1997,0.022864,DEU,43973984,1105
1998,-0.088466,DEU,44217324,1105
1999,0.339089,DEU,35077528,1105
2000,-0.341547,DEU,38377728,1105
2001,0.067435,DEU,42572236,1105
2002,-0.346426,DEU,50246412,1105
2003,-0.565133,DEU,58764764,1105
2004,-0.537788,DEU,51877868,1105
2005,0.447747,DEU,87899344,1105
2006,-0.005769,DEU,79436576,1105
2007,-0.18464,DEU,110686472,1105
2008,-0.137564,DEU,125556056,1105
2009,-0.120677,DEU,122937160,1105
2010,-0.24156,DEU,117812704,1105
2011,-0.337111,DEU,143424608,1105
2012,-0.10302,DEU,152907488,1105
2013,-0.399023,DEU,150985952,1105
2014,-0.831339,DEU,178151632,1105
2015,-0.464225,DEU,166246112,1105
2016,0.1973,DEU,165047888,1105
2017,0.287145,DEU,203833200,1105
2018,0.338477,DEU,234393856,1105
2019,0.053539,DEU,215574928,1105
2020,-0.595412,DEU,223138064,1105
1995,0.403459,GRC,125097,1105
1996,0.911025,GRC,71688,1105
1997,0.022864,GRC,47386,1105
1998,-0.088466,GRC,22942,1105
1999,0.339089,GRC,44497,1105
2000,-0.341547,GRC,32569,1105
2001,0.067435,GRC,57009,1105
2002,-0.346426,GRC,52767,1105
2003,-0.565133,GRC,94070,1105
2004,-0.537788,GRC,1658286,1105
2005,0.447747,GRC,988991,1105
2006,-0.005769,GRC,1233142,1105
2007,-0.18464,GRC,234839,1105
2008,-0.137564,GRC,370053,1105
2009,-0.120677,GRC,397372,1105
2010,-0.24156,GRC,381425,1105
2011,-0.337111,GRC,396088,1105
2012,-0.10302,GRC,390335,1105
2013,-0.399023,GRC,355945,1105
2014,-0.831339,GRC,198349,1105
2015,-0.464225,GRC,195612,1105
2016,0.1973,GRC,316032,1105
2017,0.287145,GRC,289209,1105
2018,0.338477,GRC,235131,1105
2019,0.053539,GRC,522856,1105
2020,-0.595412,GRC,309843,1105
1995,-1.828683,DEU,4172285,1106
1996,-1.549161,DEU,4759280,1106
1997,-1.869708,DEU,4303160,1106
1998,-1.78485,DEU,4044489,1106
1999,-1.513194,DEU,6139063,1106
2000,-1.403309,DEU,4355650,1106
2001,-1.639608,DEU,3808857,1106
2002,-1.497834,DEU,5707694,1106
2003,-1.651244,DEU,6659272,1106
2004,-1.780625,DEU,7493710,1106
2005,-1.890073,DEU,11091372,1106
2006,-1.681673,DEU,10565806,1106
2007,-1.554562,DEU,12764985,1106
2008,-1.887103,DEU,16521325,1106
2009,-1.584932,DEU,10538425,1106
2010,-1.693104,DEU,12780104,1106
2011,-1.554706,DEU,14524721,1106
2012,-1.519905,DEU,14970502,1106
2013,-1.674435,DEU,19334366,1106
2014,-1.658119,DEU,17327624,1106
2015,-1.732734,DEU,17887656,1106
2016,-1.663608,DEU,21458368,1106
2017,-1.781168,DEU,24668394,1106
2018,-1.694183,DEU,26756414,1106
2019,-1.478352,DEU,26156574,1106
2020,-1.91651,DEU,29946634,1106
1995,-1.828683,GRC,11264,1106
1996,-1.549161,GRC,62464,1106
1997,-1.869708,GRC,448291,1106
1998,-1.78485,GRC,216385,1106
1999,-1.513194,GRC,74238,1106
2000,-1.403309,GRC,98199,1106
2001,-1.639608,GRC,98561,1106
2002,-1.497834,GRC,111075,1106
2003,-1.651244,GRC,146062,1106
2004,-1.780625,GRC,737078,1106
2005,-1.890073,GRC,2847766,1106
2006,-1.681673,GRC,1204907,1106
2007,-1.554562,GRC,1633218,1106
2008,-1.887103,GRC,1347282,1106
2009,-1.584932,GRC,933904,1106
2010,-1.693104,GRC,304290,1106
2011,-1.554706,GRC,367425,1106
2012,-1.519905,GRC,11217895,1106
2013,-1.674435,GRC,3078496,1106
2014,-1.658119,GRC,1426387,1106
2015,-1.732734,GRC,11766415,1106
2016,-1.663608,GRC,11690972,1106
2017,-1.781168,GRC,10626459,1106
2018,-1.694183,GRC,2495775,1106
2019,-1.478352,GRC,301469,1106
2020,-1.91651,GRC,322030,1106
1995,0.141348,DEU,183984144,1107
1996,0.306423,DEU,188312400,1107
1997,0.257494,DEU,178421040,1107
1998,0.198355,DEU,150121248,1107
1999,0.262302,DEU,142861968,1107
2000,0.242967,DEU,129316752,1107
2001,0.294554,DEU,153969056,1107
2002,0.221522,DEU,169973024,1107
2003,0.205032,DEU,171298512,1107
2004,0.106281,DEU,160904496,1107
2005,-0.016395,DEU,140818624,1107
2006,0.353451,DEU,138731408,1107
2007,0.303242,DEU,202880800,1107
2008,0.175111,DEU,348153248,1107
2009,0.531425,DEU,274573792,1107
2010,0.142246,DEU,202195584,1107
2011,0.071681,DEU,219816752,1107
2012,0.418403,DEU,279935008,1107
2013,0.388284,DEU,306835904,1107
2014,-0.040839,DEU,317260480,1107
2015,0.076851,DEU,269055584,1107
2016,-0.000855,DEU,295087680,1107
2017,-0.259713,DEU,297651392,1107
2018,-0.03616,DEU,339965120,1107
2019,0.13482,DEU,362025760,1107
2020,0.295436,DEU,323815008,1107
1995,0.141348,GRC,0,1107
1996,0.306423,GRC,119215,1107
1997,0.257494,GRC,157393,1107
1998,0.198355,GRC,14344,1107
1999,0.262302,GRC,15532,1107
2000,0.242967,GRC,349973,1107
2001,0.294554,GRC,296643,1107
2002,0.221522,GRC,318513,1107
2003,0.205032,GRC,567742,1107
2004,0.106281,GRC,370655,1107
2005,-0.016395,GRC,197209,1107
2006,0.353451,GRC,92521,1107
2007,0.303242,GRC,142718,1107
2008,0.175111,GRC,142568,1107
2009,0.531425,GRC,171453,1107
2010,0.142246,GRC,259540,1107
2011,0.071681,GRC,239429,1107
2012,0.418403,GRC,109298,1107
2013,0.388284,GRC,63350,1107
2014,-0.040839,GRC,136290,1107
2015,0.076851,GRC,1818871,1107
2016,-0.000855,GRC,905132,1107
2017,-0.259713,GRC,498570,1107
2018,-0.03616,GRC,2044141,1107
2019,0.13482,GRC,4803954,1107
2020,0.295436,GRC,6222193,1107
1995,-0.202517,DEU,209041328,1108
1996,-0.407869,DEU,212046672,1108
1997,-0.200082,DEU,191978032,1108
1998,-0.30923,DEU,195149968,1108
1999,-0.136107,DEU,178057024,1108
2000,-0.24666,DEU,164208032,1108
2001,0.125707,DEU,166404752,1108
2002,-0.323781,DEU,187376608,1108
2003,-0.399829,DEU,187221744,1108
2004,-0.632818,DEU,214816288,1108
2005,-0.384606,DEU,221857008,1108
2006,-0.259462,DEU,297315136,1108
2007,-0.598527,DEU,362569344,1108
2008,-0.573249,DEU,381952832,1108
2009,-0.08022,DEU,328419936,1108
2010,-0.167696,DEU,347035200,1108
2011,-0.637379,DEU,450658912,1108
2012,-0.489569,DEU,443409088,1108
2013,-0.192706,DEU,399080416,1108
2014,-0.58117,DEU,429194976,1108
2015,-0.254136,DEU,370822656,1108
2016,-0.42528,DEU,335875104,1108
2017,-0.277836,DEU,356807808,1108
2018,-0.323358,DEU,380797664,1108
2019,-0.38143,DEU,360045568,1108
2020,-0.755318,DEU,388337472,1108
1995,-0.202517,GRC,106786,1108
1996,-0.407869,GRC,86075,1108
1997,-0.200082,GRC,425001,1108
1998,-0.30923,GRC,67673,1108
1999,-0.136107,GRC,101796,1108
2000,-0.24666,GRC,241474,1108
2001,0.125707,GRC,480225,1108
2002,-0.323781,GRC,973548,1108
2003,-0.399829,GRC,1492679,1108
2004,-0.632818,GRC,234560,1108
2005,-0.384606,GRC,429363,1108
2006,-0.259462,GRC,260884,1108
2007,-0.598527,GRC,326118,1108
2008,-0.573249,GRC,359402,1108
2009,-0.08022,GRC,490782,1108
2010,-0.167696,GRC,567700,1108
2011,-0.637379,GRC,727106,1108
2012,-0.489569,GRC,489048,1108
2013,-0.192706,GRC,448253,1108
2014,-0.58117,GRC,460776,1108
2015,-0.254136,GRC,497458,1108
2016,-0.42528,GRC,514784,1108
2017,-0.277836,GRC,366971,1108
2018,-0.323358,GRC,344304,1108
2019,-0.38143,GRC,545290,1108
2020,-0.755318,GRC,551905,1108
1995,1.509376,DEU,53959364,1109
1996,1.082533,DEU,52943628,1109
1997,0.573333,DEU,41004580,1109
1998,0.414083,DEU,50127436,1109
1999,1.496094,DEU,47225884,1109
2000,1.186983,DEU,39931200,1109
2001,1.023567,DEU,31026162,1109
2002,0.900728,DEU,40130752,1109
2003,1.25545,DEU,50708468,1109
2004,0.879441,DEU,62524844,1109
2005,0.023121,DEU,46785684,1109
2006,-0.152963,DEU,55224904,1109
2007,0.604249,DEU,69829432,1109
2008,0.492716,DEU,80649520,1109
2009,0.331661,DEU,122762536,1109
2010,0.377311,DEU,137149712,1109
2011,0.639404,DEU,135132416,1109
2012,0.98638,DEU,117200784,1109
2013,0.565254,DEU,147856736,1109
2014,1.086553,DEU,176944032,1109
2015,0.380462,DEU,159599632,1109
2016,0.608561,DEU,198349296,1109
2017,0.990182,DEU,218672368,1109
2018,0.962047,DEU,237402144,1109
2019,0.421468,DEU,236779072,1109
2020,0.648498,DEU,207675280,1109
1995,1.509376,GRC,54052,1109
1996,1.082533,GRC,152377,1109
1997,0.573333,GRC,83700,1109
1998,0.414083,GRC,90282,1109
1999,1.496094,GRC,290920,1109
2000,1.186983,GRC,88029,1109
2001,1.023567,GRC,49955,1109
2002,0.900728,GRC,55636,1109
2003,1.25545,GRC,171678,1109
2004,0.879441,GRC,66006,1109
2005,0.023121,GRC,104490,1109
2006,-0.152963,GRC,218590,1109
2007,0.604249,GRC,1005182,1109
2008,0.492716,GRC,1546582,1109
2009,0.331661,GRC,1179303,1109
2010,0.377311,GRC,629679,1109
2011,0.639404,GRC,601418,1109
2012,0.98638,GRC,577914,1109
2013,0.565254,GRC,586876,1109
2014,1.086553,GRC,558087,1109
2015,0.380462,GRC,389380,1109
2016,0.608561,GRC,240183,1109
2017,0.990182,GRC,246476,1109
2018,0.962047,GRC,512120,1109
2019,0.421468,GRC,512373,1109
2020,0.648498,GRC,508950,1109
1995,-1.122266,DEU,4310524,1201
1996,-1.25659,DEU,29210006,1201
1997,-1.725824,DEU,44944168,1201
1998,-0.680634,DEU,15150210,1201
1999,-0.946609,DEU,4312508,1201
2000,-1.537907,DEU,6725955,1201
2001,-1.283195,DEU,4012070,1201
2002,-1.141397,DEU,9017791,1201
2003,-1.279736,DEU,9006925,1201
2004,-0.84472,DEU,14547809,1201
2005,-2.024701,DEU,13444332,1201
2006,-1.053764,DEU,12438370,1201
2007,-1.578307,DEU,14736021,1201
2008,-1.152681,DEU,33856240,1201
2009,-1.217003,DEU,20588702,1201
2010,-0.450051,DEU,19650692,1201
2011,-0.488091,DEU,28457536,1201
2012,-0.522086,DEU,21131916,1201
2013,-1.382002,DEU,15112489,1201
2014,-1.310419,DEU,44143924,1201
2015,-0.935514,DEU,42414720,1201
2016,-1.536342,DEU,40352420,1201
2017,-1.479313,DEU,54414444,1201
2018,-1.337508,DEU,69544696,1201
2019,-1.45662,DEU,32462850,1201
2020,-2.02758,DEU,20096998,1201
1995,-1.122266,GRC,1359877,1201
1996,-1.25659,GRC,5020781,1201
1997,-1.725824,GRC,2703625,1201
1998,-0.680634,GRC,364109,1201
1999,-0.946609,GRC,493298,1201
2000,-1.537907,GRC,33749,1201
2001,-1.283195,GRC,347922,1201
2002,-1.141397,GRC,290814,1201
2003,-1.279736,GRC,1547638,1201
2004,-0.84472,GRC,486318,1201
2005,-2.024701,GRC,11888227,1201
2006,-1.053764,GRC,22411426,1201
2007,-1.578307,GRC,7939290,1201
2008,-1.152681,GRC,9672233,1201
2009,-1.217003,GRC,9654731,1201
2010,-0.450051,GRC,18752582,1201
2011,-0.488091,GRC,750718,1201
2012,-0.522086,GRC,72875,1201
2013,-1.382002,GRC,137496,1201
2014,-1.310419,GRC,15361,1201
2015,-0.935514,GRC,103944,1201
2016,-1.536342,GRC,88585,1201
2017,-1.479313,GRC,127496,1201
2018,-1.337508,GRC,798520,1201
2019,-1.45662,GRC,2647534,1201
2020,-2.02758,GRC,1025627,1201
1995,-1.516116,DEU,10180795,1202
1996,-1.893115,DEU,5432384,1202
1997,-1.85545,DEU,5194451,1202
1998,-1.7498,DEU,7670482,1202
1999,-1.652147,DEU,6051188,1202
2000,-1.863138,DEU,2845646,1202
2001,-1.987993,DEU,5595812,1202
2002,-1.80694,DEU,2646756,1202
2003,-2.097536,DEU,2454170,1202
2004,-1.875692,DEU,2051268,1202
2005,-1.937077,DEU,7195942,1202
2006,-2.108636,DEU,9803505,1202
2007,-2.181528,DEU,11157942,1202
2008,-1.963678,DEU,17520842,1202
2009,-2.21878,DEU,17345246,1202
2010,-1.717443,DEU,19114970,1202
2011,-1.957478,DEU,21459488,1202
2012,-2.207796,DEU,23635832,1202
2013,-2.522596,DEU,24646714,1202
2014,-2.292004,DEU,16853556,1202
2015,-1.925358,DEU,15358522,1202
2016,-2.328466,DEU,21932696,1202
2017,-2.338636,DEU,25021740,1202
2018,-2.481676,DEU,30138888,1202
2019,-2.527453,DEU,21522954,1202
2020,-2.565065,DEU,30944838,1202
1995,-1.516116,GRC,1604099,1202
1996,-1.893115,GRC,1715293,1202
1997,-1.85545,GRC,1788302,1202
1998,-1.7498,GRC,2198984,1202
1999,-1.652147,GRC,3402538,1202
2000,-1.863138,GRC,1697788,1202
2001,-1.987993,GRC,1438769,1202
2002,-1.80694,GRC,417379,1202
2003,-2.097536,GRC,1760424,1202
2004,-1.875692,GRC,2821857,1202
2005,-1.937077,GRC,1253214,1202
2006,-2.108636,GRC,1043293,1202
2007,-2.181528,GRC,2508365,1202
2008,-1.963678,GRC,2970112,1202
2009,-2.21878,GRC,3269390,1202
2010,-1.717443,GRC,3393331,1202
2011,-1.957478,GRC,3835578,1202
2012,-2.207796,GRC,3091187,1202
2013,-2.522596,GRC,1307872,1202
2014,-2.292004,GRC,2625657,1202
2015,-1.925358,GRC,3309850,1202
2016,-2.328466,GRC,1823524,1202
2017,-2.338636,GRC,1852716,1202
2018,-2.481676,GRC,1542102,1202
2019,-2.527453,GRC,1610569,1202
2020,-2.565065,GRC,2005475,1202
1995,-2.559821,DEU,573537,1203
1996,-2.280093,DEU,166947,1203
1997,-2.76561,DEU,202512,1203
1998,-2.809156,DEU,883044,1203
1999,-2.8434,DEU,483446,1203
2000,-2.72164,DEU,33202,1203
2001,-2.361502,DEU,102738,1203
2002,-2.39491,DEU,3475,1203
2003,-2.281368,DEU,6623,1203
2004,-2.59612,DEU,0,1203
2005,-2.559336,DEU,1203,1203
2006,-2.413152,DEU,7290,1203
2007,-2.638369,DEU,28562,1203
2008,-2.198441,DEU,16368,1203
2009,-2.458788,DEU,33230,1203
2010,-2.526574,DEU,37233,1203
2011,-2.394969,DEU,40515,1203
2012,-2.066792,DEU,52176,1203
2013,-2.057791,DEU,1881,1203
2014,-1.867333,DEU,3650,1203
2015,-2.012328,DEU,0,1203
2016,-1.779791,DEU,0,1203
2017,-1.905094,DEU,0,1203
2018,-2.061981,DEU,2958,1203
2019,-1.68985,DEU,6625,1203
2020,-1.41056,DEU,10165,1203
1995,-2.559821,GRC,0,1203
1996,-2.280093,GRC,0,1203
1997,-2.76561,GRC,0,1203
1998,-2.809156,GRC,0,1203
1999,-2.8434,GRC,0,1203
2000,-2.72164,GRC,0,1203
2001,-2.361502,GRC,0,1203
2002,-2.39491,GRC,0,1203
2003,-2.281368,GRC,0,1203
2004,-2.59612,GRC,0,1203
2005,-2.559336,GRC,0,1203
2006,-2.413152,GRC,0,1203
2007,-2.638369,GRC,0,1203
2008,-2.198441,GRC,36005,1203
2009,-2.458788,GRC,0,1203
2010,-2.526574,GRC,0,1203
2011,-2.394969,GRC,8574,1203
2012,-2.066792,GRC,0,1203
2013,-2.057791,GRC,0,1203
2014,-1.867333,GRC,0,1203
2015,-2.012328,GRC,0,1203
2016,-1.779791,GRC,0,1203
2017,-1.905094,GRC,0,1203
2018,-2.061981,GRC,0,1203
2019,-1.68985,GRC,0,1203
2020,-1.41056,GRC,0,1203
1995,-0.5281,DEU,5289407,1204
1996,-0.474977,DEU,6302944,1204
1997,0.07002,DEU,10850941,1204
1998,-0.210553,DEU,9063609,1204
1999,0.396328,DEU,17334612,1204
2000,0.707293,DEU,5630630,1204
2001,0.046893,DEU,4443440,1204
2002,0.854891,DEU,4532708,1204
2003,-0.15465,DEU,4972341,1204
2004,-0.3845,DEU,6217690,1204
2005,-0.703438,DEU,7700339,1204
2006,-0.455995,DEU,5258147,1204
2007,-1.013682,DEU,7524030,1204
2008,-0.503883,DEU,10066524,1204
2009,-0.39871,DEU,7407734,1204
2010,-0.241214,DEU,9154683,1204
2011,-0.731046,DEU,12935497,1204
2012,-0.425902,DEU,14599567,1204
2013,-0.429767,DEU,15414139,1204
2014,-0.408975,DEU,16980720,1204
2015,-0.360503,DEU,17575386,1204
2016,-0.758474,DEU,13819299,1204
2017,-0.192474,DEU,15133874,1204
2018,-1.085656,DEU,14387157,1204
2019,-0.329419,DEU,17077762,1204
2020,-0.575143,DEU,15183680,1204
1995,-0.5281,GRC,0,1204
1996,-0.474977,GRC,0,1204
1997,0.07002,GRC,0,1204
1998,-0.210553,GRC,28259,1204
1999,0.396328,GRC,24027,1204
2000,0.707293,GRC,3453,1204
2001,0.046893,GRC,0,1204
2002,0.854891,GRC,0,1204
2003,-0.15465,GRC,9828,1204
2004,-0.3845,GRC,0,1204
2005,-0.703438,GRC,2014,1204
2006,-0.455995,GRC,3295,1204
2007,-1.013682,GRC,4675,1204
2008,-0.503883,GRC,16988,1204
2009,-0.39871,GRC,73716,1204
2010,-0.241214,GRC,23332,1204
2011,-0.731046,GRC,31900,1204
2012,-0.425902,GRC,18358,1204
2013,-0.429767,GRC,20373,1204
2014,-0.408975,GRC,25539,1204
2015,-0.360503,GRC,51758,1204
2016,-0.758474,GRC,65110,1204
2017,-0.192474,GRC,67108,1204
2018,-1.085656,GRC,84166,1204
2019,-0.329419,GRC,56516,1204
