iso2c,country,year,growth,growth_pc,gdp_ppp,gdp_ppp_pc,unemployment,population
RO,Romania,2018,4.47452377497343,5.09011110670698,555465261065.568,28523.4731832065,4.19,19473970
RO,Romania,2019,4.12745099799128,4.67745732894549,578391817526.914,29857.6464700842,3.91,19371648
RO,Romania,2020,-3.85937359255286,-3.43303455730472,556069516459.793,28832.6231487683,4.84,19286123
SE,Sweden,1962,4.25904722832698,3.68560501298462,,,,7561588
SE,Sweden,1963,5.32793378828826,4.73593987507049,,,,7604328
SE,Sweden,1964,6.82116450044803,6.02605912784644,,,,7661354
SE,Sweden,1965,3.82150758550968,2.84825977766513,,,,7733853
SE,Sweden,1966,2.09084428949741,1.12398956848681,,,,7807797
SE,Sweden,1967,3.3653885828444,2.57537475620553,,,,7867931
SE,Sweden,1968,3.63850566422768,3.05769423138615,,,,7912273
SE,Sweden,1969,5.00907521487679,4.27371521964648,,,,7968072
SE,Sweden,1970,7.28920626049208,6.2923377448294,,,,8042801
SE,Sweden,1971,0.944646245715859,0.25243485508129,,,,8098334
SE,Sweden,1972,2.28873879379827,1.98692133889853,,,,8122300
SE,Sweden,1973,3.96798115417454,3.78893205282098,,,,8136312
SE,Sweden,1974,3.19819564584239,2.89918481310438,,,,8159955
SE,Sweden,1975,2.55286264270535,2.14625321936035,,,,8192437
SE,Sweden,1976,1.05810487661601,0.69123812295868,,,,8222286
SE,Sweden,1977,-1.59625856634133,-1.94512714746683,,,,8251540
SE,Sweden,1978,1.75154804977409,1.45573375348818,,,,8275599
SE,Sweden,1979,3.84000347660032,3.61364751934548,,,,8293678
SE,Sweden,1980,1.69997143939247,1.49373315947172,,,,8310531
SE,Sweden,1981,0.45483041663563,0.334436785515663,,,,8320503
SE,Sweden,1982,1.24866467922725,1.19077537964918,,,,8325263
SE,Sweden,1983,1.90063873020327,1.85451507959307,,,,8329033
SE,Sweden,1984,4.22953524491705,4.13486528743741,,,,8336605
SE,Sweden,1985,2.16037374565585,1.99177410120959,,,,8350386
SE,Sweden,1986,2.69132317338637,2.45277261321839,,,,8369829
SE,Sweden,1987,3.35384298424782,3.00954776641653,,,,8397804
SE,Sweden,1988,2.55903866544574,2.08876051884084,,,,8436489
SE,Sweden,1989,2.65480692720075,1.97219126778978,,,,8492964
SE,Sweden,1990,0.754674768666845,-0.0207591755191316,292342589047.893,34156.8202971425,,8558835
SE,Sweden,1991,-1.14597486858065,-1.81751517304615,288992416447.247,33536.0149056118,3.24,8617375
SE,Sweden,1992,-1.15859276007859,-1.73663035667379,285644171233.113,32953.6182903423,5.72,8668067
SE,Sweden,1993,-2.06561636960983,-2.63280845177026,279743858473.285,32086.0126428301,9.33,8718561
SE,Sweden,1994,3.92997283681697,3.19395539969921,290737716123.949,33110.8255761839,9.58,8780745
SE,Sweden,1995,3.93519292606446,3.39126911487388,302178806162.26,34233.7027776288,8.9,8826939
SE,Sweden,1996,1.57945640649923,1.41792423811522,306951588675.273,34719.1107469171,9.55,8840998
SE,Sweden,1997,3.07052659296374,3.01152303333838,316376618833.072,35764.6847640308,10.36,8846062
SE,Sweden,1998,4.31183635326269,4.2539467085561,330018260897.139,37286.0953943757,8.94,8850974
SE,Sweden,1999,4.24718414367548,4.16597892777474,344034744145.196,38839.4262714954,7.61,8857874
SE,Sweden,2000,4.7663488714872,4.59825479417304,360432640290.285,40625.3620520538,5.47,8872109
SE,Sweden,2001,1.44949861796981,1.17750189231714,365657106430.004,41103.7264589774,4.73,8895960
SE,Sweden,2002,2.1969210621746,1.86487397389017,373690304416.503,41870.2591560099,4.97,8924958
SE,Sweden,2003,2.30981059032811,1.92983038350924,382321842642.945,42678.2841388566,5.56,8958229
SE,Sweden,2004,4.33685615384474,3.92730625670833,398902591003.098,44354.3910620977,6.69,8993531
SE,Sweden,2005,2.85880323990261,2.44824843978924,410306431198.75,45440.2967492535,7.49,9029572
SE,Sweden,2006,4.66277355175126,4.07571489749014,429438090953.82,47292.3136933265,7.07,9080505
SE,Sweden,2007,3.43922177600065,2.67500267083921,444207419292.345,48557.3843477247,6.16,9148092
SE,Sweden,2008,-0.450559256743361,-1.22306957770027,442206001645.583,47963.4937520407,6.24,9219637
SE,Sweden,2009,-4.33979057452935,-5.15126272885315,423015187266.165,45492.768174936,8.35,9298515
SE,Sweden,2010,5.95210700755608,5.0526785726024,448193503870.461,47791.3715245947,8.61,9378126
SE,Sweden,2011,3.1953332348894,2.41898851140094,462514779856.249,48947.4393112155,7.8,9449213
SE,Sweden,2012,-0.588304568990736,-1.32100232444557,459793784274.097,48300.8425001578,7.98,9519374
SE,Sweden,2013,1.187775715906,0.333984863287881,465255103186.95,48462.1600029489,8.05,9600379
SE,Sweden,2014,2.65779827531642,1.64424400595537,477620645295.275,49258.9961639539,7.95,9696110
SE,Sweden,2015,4.48928158790491,3.39017629600058,499062380984.548,50928.962975552,7.43,9799186
SE,Sweden,2016,2.07059315052096,0.79614630049835,509395932462.041,51334.4320301641,6.99,9923085
SE,Sweden,2017,2.56792452526476,1.19514757132167,522476835542.435,51947.9542478244,6.72,10057698
SE,Sweden,2018,1.95002284569983,0.772577449000039,532665253199.002,52349.2924275599,6.37,10175214
SE,Sweden,2019,1.98619587380391,0.957561656419784,543245028479.227,52850.5691792533,6.83,10278887
SE,Sweden,2020,-2.79533514243728,-3.49530465870595,528059509288.604,51003.2807725782,8.45,10353442
SI,Slovenia,1962,,,,,,1603649
SI,Slovenia,1963,,,,,,1616971
SI,Slovenia,1964,,,,,,1632114
SI,Slovenia,1965,,,,,,1649160
SI,Slovenia,1966,,,,,,1669905
SI,Slovenia,1967,,,,,,1689528
SI,Slovenia,1968,,,,,,1704546
SI,Slovenia,1969,,,,,,1713874
SI,Slovenia,1970,,,,,,1724891
SI,Slovenia,1971,,,,,,1738335
SI,Slovenia,1972,,,,,,1752233
SI,Slovenia,1973,,,,,,1766697
SI,Slovenia,1974,,,,,,1776132
SI,Slovenia,1975,,,,,,1793581
SI,Slovenia,1976,,,,,,1820249
SI,Slovenia,1977,,,,,,1842377
SI,Slovenia,1978,,,,,,1862548
SI,Slovenia,1979,,,,,,1882599
SI,Slovenia,1980,,,,,,1901315
SI,Slovenia,1981,,,,,,1906531
SI,Slovenia,1982,,,,,,1910334
SI,Slovenia,1983,,,,,,1922321
SI,Slovenia,1984,,,,,,1932154
SI,Slovenia,1985,,,,,,1941641
SI,Slovenia,1986,,,,,,1965964
SI,Slovenia,1987,,,,,,1989776
SI,Slovenia,1988,,,,,,1995196
SI,Slovenia,1989,,,,,,1996351
SI,Slovenia,1990,,,,,,1998161
SI,Slovenia,1991,,,,,7.08,1999429
SI,Slovenia,1992,,,,,7.8,1996498
SI,Slovenia,1993,,,,,8.51,1991746
SI,Slovenia,1994,,,,,8.24,1989443
SI,Slovenia,1995,,,42740906972.1944,21479.2242778402,7.15,1989872
SI,Slovenia,1996,3.20300580852732,3.26756516262765,44109900705.131,22181.0719275455,6.91,1988628
SI,Slovenia,1997,5.04979345664498,5.19113246320715,46337359584.6713,23332.5207530637,6.65,1985956
SI,Slovenia,1998,3.27936544351304,3.50488183143129,47856930942.3274,24150.2980337527,7.39,1981629
SI,Slovenia,1999,5.3326665718437,5.25745342445383,50408981500.9992,25419.9887047441,7.32,1983045
SI,Slovenia,2000,3.67237154968245,3.36587756689673,52260186596.1266,26275.5944020648,6.92,1988925
SI,Slovenia,2001,3.21656033452891,3.05412350197929,53941167028.9284,27078.083505983,5.68,1992060
SI,Slovenia,2002,3.50559805692072,3.3774180710591,55832127532.1749,27992.6235916105,5.92,1994530
SI,Slovenia,2003,2.96026028579455,2.89819727780511,57484903830.224,28803.9050465288,6.48,1995733
SI,Slovenia,2004,4.35919277843995,4.29235521934484,59990781606.6843,30040.2709681686,6.01,1997012
SI,Slovenia,2005,3.79797264198646,3.61834092406035,62269215079.82,31127.2303863085,6.51,2000474
SI,Slovenia,2006,5.746396900645,5.40948263334755,65847451325.2228,32811.0525082979,5.95,2006868
SI,Slovenia,2007,6.98016075450694,6.38358892726794,70443709280.469,34905.5752231377,4.82,2018122
SI,Slovenia,2008,3.50984151699558,3.34627954360531,72916171834.9066,36073.6133464073,4.37,2021316
SI,Slovenia,2009,-7.54843779134178,-8.38031959236709,67412139964.1208,33050.5292594636,5.86,2039669
SI,Slovenia,2010,1.34374847220215,0.902771380289735,68317989564.9674,33348.8999786523,7.24,2048583
SI,Slovenia,2011,0.861327732719303,0.652023243217954,68906431355.5268,33566.3425578706,8.17,2052843
SI,Slovenia,2012,-2.63943875676689,-2.84370502025251,67087688300.424,32611.8147894373,8.84,2057159
SI,Slovenia,2013,-1.02928277204056,-1.16352087549969,66397166282.5875,32232.3695164829,10.1,2059953
SI,Slovenia,2014,2.76815883065036,2.66713405933845,68235145304.3405,33092.0500219888,9.67,2061980
SI,Slovenia,2015,2.21008160650594,2.13325802761534,69743197699.8844,33797.9888355854,8.96,2063531
SI,Slovenia,2016,3.19185251782498,3.11634660116351,71969297711.6798,34851.2513119248,8,2065042
SI,Slovenia,2017,4.81538063231366,4.74710618321161,75434893334.9002,36505.6772178798,6.56,2066388
SI,Slovenia,2018,4.4225215682918,4.04458737932572,78771017762.6541,37982.1812313715,5.11,2073894
SI,Slovenia,2019,3.25053133558204,2.53409090453896,81331494378.386,38944.6842313012,4.45,2088385
SI,Slovenia,2020,-4.22926138908075,-4.7646789030922,77891772889.4785,37089.0950778565,5.17,2100126
SK,Slovak Republic,1962,,,,,,4238188
SK,Slovak Republic,1963,,,,,,4282017
SK,Slovak Republic,1964,,,,,,4327341
SK,Slovak Republic,1965,,,,,,4370983
SK,Slovak Republic,1966,,,,,,4411666
SK,Slovak Republic,1967,,,,,,4449367
SK,Slovak Republic,1968,,,,,,4483915
SK,Slovak Republic,1969,,,,,,4518607
SK,Slovak Republic,1970,,,,,,4538223
SK,Slovak Republic,1971,,,,,,4557449
SK,Slovak Republic,1972,,,,,,4596622
SK,Slovak Republic,1973,,,,,,4641445
SK,Slovak Republic,1974,,,,,,4689623
SK,Slovak Republic,1975,,,,,,4739105
SK,Slovak Republic,1976,,,,,,4789507
SK,Slovak Republic,1977,,,,,,4840501
SK,Slovak Republic,1978,,,,,,4890125
SK,Slovak Republic,1979,,,,,,4938973
SK,Slovak Republic,1980,,,,,,4979815
SK,Slovak Republic,1981,,,,,,5016105
SK,Slovak Republic,1982,,,,,,5055099
SK,Slovak Republic,1983,,,,,,5091971
SK,Slovak Republic,1984,,,,,,5127097
SK,Slovak Republic,1985,,,,,,5161768
SK,Slovak Republic,1986,,,,,,5193838
SK,Slovak Republic,1987,,,,,,5222840
SK,Slovak Republic,1988,,,,,,5250596
SK,Slovak Republic,1989,,,,,,5275942
SK,Slovak Republic,1990,,,,,,5299187
SK,Slovak Republic,1991,,,,,12.27,5303294
SK,Slovak Republic,1992,,,62052622145.8912,11696.9717237217,12.25,5305016
SK,Slovak Republic,1993,1.90132700913716,1.51309083793414,63232445410.6289,11873.9575311891,12.2,5325305
SK,Slovak Republic,1994,6.20552967875099,5.78784557594751,67156353577.1855,12561.2038568479,13.65,5346331
SK,Slovak Republic,1995,5.84349598957452,5.53421657807806,71080632405.2128,13256.3680830998,13.11,5361999
SK,Slovak Republic,1996,6.61989535710377,6.39444702950256,75786095889.6055,14104.0395182095,11.34,5373361
SK,Slovak Republic,1997,5.92583855727595,5.73044812104027,80277057580.8858,14912.2641857715,11.89,5383291
SK,Slovak Republic,1998,4.07609633371622,3.93660137701615,83549227781.7556,15499.3005830528,12.19,5390516
SK,Slovak Republic,1999,-0.105914263197832,-0.207807333997295,83460737232.7431,15467.091899723,15.95,5396020
SK,Slovak Republic,2000,1.16652824699739,1.30357668451187,84434330307.7153,15668.7173034998,19.06,5388720
SK,Slovak Republic,2001,3.2537827286625,3.44292284334196,87181639964.3296,16208.1791508006,19.38,5378867
SK,Slovak Republic,2002,4.50944400102244,4.54744275626003,91113047197.694,16945.2368195154,18.72,5376912
SK,Slovak Republic,2003,5.49908215059925,5.5685460949755,96123428513.0095,17888.8401427128,17.12,5373374
SK,Slovak Republic,2004,5.27887999072587,5.30031876433968,101197668947.182,18837.0056935198,18.6,5372280
SK,Slovak Republic,2005,6.62346321492461,6.61300488930185,107900459324.26,20082.6978010303,16.26,5372807
SK,Slovak Republic,2006,8.49317758711238,8.48819014145039,117064636951.98,21787.3553759146,13.37,5373054
SK,Slovak Republic,2007,10.8320288326386,10.7996945361598,129745112179.442,24140.323204021,11.14,5374622
SK,Slovak Republic,2008,5.57488636153474,5.48438911015839,136978254743.091,25464.2724609794,9.51,5379233
SK,Slovak Republic,2009,-5.45553323068241,-5.58143674782097,129505360536.773,24043.000200277,12.03,5386406
SK,Slovak Republic,2010,5.87125610880706,5.77263929556602,137108951928.521,25430.9158776712,14.38,5391428
SK,Slovak Republic,2011,2.84721817797882,2.71469606587156,141012742931.466,26121.2879505175,13.62,5398384
SK,Slovak Republic,2012,1.89674227140716,1.72347794273338,143687391234.718,26571.4825867025,13.96,5407579
SK,Slovak Republic,2013,0.666535041763396,0.558418887120112,144645118047.893,26719.8627640545,14.22,5413393
SK,Slovak Republic,2014,2.64158974610042,2.54202909994943,148466048654.481,27399.0894509833,13.18,5418649
SK,Slovak Republic,2015,4.81489967027436,4.71533732219018,155614539941.615,28691.0489418058,11.48,5423801
SK,Slovak Republic,2016,2.13272778393984,2.00114073240447,158933374470.8,29265.1972087344,9.67,5430798
SK,Slovak Republic,2017,2.9895203180202,2.8298261526744,163684719992.72,30093.3514129789,8.13,5439232
SK,Slovak Republic,2018,3.65012335777963,3.50665885743726,169659414190.29,31148.6225858018,6.54,5446771
SK,Slovak Republic,2019,2.51158814099053,2.37295501025019,173920559917.168,31887.7653860755,5.75,5454147
SK,Slovak Republic,2020,-4.7543253411001,-4.83598203353669,165651810663.643,30345.6787811086,6.79,5458827
